prod_cProd,prod_cEAN,prod_xProd,prod_NCM,prod_CEST,prod_indEscala,prod_CFOP,prod_uCom,prod_qCom,prod_vUnCom,prod_vProd,prod_cEANTrib,prod_uTrib,prod_qTrib,prod_vUnTrib,prod_indTot,prod_vDesc,prod_vFrete,prod_vOutro,prod_NumItem,ICMS_orig,ICMS_CST,ICMS_modBC,ICMS_vBC,ICMS_pICMS,ICMS_vICMS,ICMS_vICMSDeson,ICMS_vFCP,ICMS_pRedBC,ICMS_vBCSTRet,ICMS_pST,ICMS_vICMSSubstituto,PIS_CST,PIS_vBC,PIS_pPIS,PIS_vPIS,COFINS_CST,COFINS_vBC,COFINS_pCOFINS,COFINS_vCOFINS,prod_cBenef,CNPJ,xNome,emit_UF,IE,emit_cMun,xFant,enderEmit,emit_xMun,CRT,uf_dest,chNFe,cUF,cNF,natOp,mod,serie,nNF,dhEmi,tpNF,idDest,cMunFG,cDV,tpAmb,finNFe,indFinal,indPres,procEmi,verProc,vBC,vICMS,vICMSDeson,vFCP,vBCST,vST,vFCPST,vFCPSTRet,vProd,vFrete,vSeg,vDesc,vII,vIPI,vIPIDevol,vPIS,vCOFINS,vOutro,vNF
17747,8000000177476,UVA NAC BENITAKA NUBIA CX AZUL 10X500G 5KG,08061000,,,1102,BJ10,1.0,BJ10,75.0,,,,,,0.0,0,0,004,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240714456704001583550010001669901993739227,0,1,00,55,1,166990,02/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"978,00","0,00","0,00","0,00",,,,,,"0,00","978,00"
2426,7890217661032,UVA NAC ROSADA 10X500G 5KG,08061000,,,1102,UN10,1.0,UN10,65.0,,,,,,0.0,0,0,005,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240714456704001583550010001669901993739227,0,1,00,55,1,166990,02/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"978,00","0,00","0,00","0,00",,,,,,"0,00","978,00"
10810,7896445490550,INDAIA AGUA MINERAL C/GAS GFA PET 500ML PACK C/12,22011000,0300600,,1102,UN12,5.0,UN12,76.2,,,,,,0.0,0,0,001,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,50,0.0,1.65,1.26,50,76.2,7.6,5.79,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
30762,7892840813451,PEPSI ZERO PET 2L CAIXA C/6,22021000,0301001,,1102,UN6,1.0,UN6,33.96,,,,,,0.0,0,0,002,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
26470,7891991298407,BUDWEISER ZERO LT SLEEK 350ML C 8 CX CARTAO,22029100,0302203,,1102,UN8,1.0,UN8,27.96,,,,,,0.0,0,0,003,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
26470,7891991298407,BUDWEISER ZERO LT SLEEK 350ML C 8 CX CARTAO,22029100,0302203,,1102,UN8,1.0,UN8,27.12,,,,,,0.0,0,0,004,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
4468,7892840800246,PEPSI COLA PET 2L CAIXA C/6,22021000,0301001,,1102,UN6,2.0,UN6,67.92,,,,,,0.0,0,0,005,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
18605,7891991295086,ORIGINAL LT 269ML SH C15 NPAL,22030000,0302103,,1102,UN15,5.0,UN15,212.2,,,,,,0.0,0,0,006,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
10427,7891991016216,ORIGINAL LATA 350ML SH C/12 NPAL,22030000,0302103,,1102,UN,5.0,UN,219.5,,,,,,0.0,0,0,007,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
15701,7891991014915,GUARANA CHP ANTARCTICA PET 200ML SH C/12,22021000,0301001,,1102,UN12,2.0,UN12,33.84,,,,,,0.0,0,0,008,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
6387,7891991011877,BUDWEISER LT 269ML CX C/8 FRIDGE PACK,22030000,0302103,,1102,UN8,10.0,UN8,199.4,,,,,,0.0,0,0,009,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
6671,7891149104949,BRAHMA CHOPP ZERO LATA 350ML SH C/12 NPAL,22029100,0302200,,1102,UN,3.0,UN,113.7,,,,,,0.0,0,0,010,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
6671,7891149104949,BRAHMA CHOPP ZERO LATA 350ML SH C/12 NPAL,22029100,0302200,,1102,UN,1.0,UN,36.76,,,,,,0.0,0,0,011,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
1789,7891149102815,SUKITA UVA PET 2L CAIXA C/6,22021000,0301001,,1102,UN6,1.0,UN6,28.98,,,,,,0.0,0,0,012,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
15703,7891149441204,SUKITA PET 1L CAIXA C/6,22021000,0301001,,1102,UN6,2.0,UN6,42.96,,,,,,0.0,0,0,013,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
17571,7891991008778,"GUARANA CHP ANTARCTICA PET 1,5 SHRINK C/6",22021000,0301001,,1102,UN6,2.0,UN6,54.96,,,,,,0.0,0,0,014,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
23221,7891991297493,SPATEN N LN 355ML SIXPACK SH C/4,22030000,0302101,,1102,UN24,2.0,UN24,211.0,,,,,,0.0,0,0,015,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
3555,7891991008495,BARE GUARANA PET 2L CAIXA C/6,22021000,0301001,,1102,UN6,2.0,UN6,55.92,,,,,,0.0,0,0,016,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
682,,HALLS EXTRA FORTE ENVELOPE 28G CX C/21,17049020,,,1102,UN21,1.0,UN21,24.16,,,,,,0.0,0,0,017,,020,,13.99,"19,00",2.66,0,0,,0,0.0,0.0,50,0.0,1.65,0.4,50,24.16,7.6,1.84,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
6391,7891149200504,SKOL LATA 350ML SH C/12 NPAL,22030000,0302103,,1102,UN12,5.0,UN12,169.5,,,,,,0.0,0,0,018,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
5499,7891991003438,ANTARCTICA PILSEN LATA 350ML SH C/12 NPAL,22030000,0302103,,1102,UN12,5.0,UN12,159.5,,,,,,0.0,0,0,019,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
3022,7891991010061,ANTARCTICA PILSEN LT 269ML SH TRANSP C/15 NPAL,22030000,0302103,,1102,UN15,100.0,UN15,3614.0,,,,,,0.0,0,0,020,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
25724,7892840819330,PEPSI BLACK PET 200ML SH C/12,22021000,0301001,,1102,UN12,1.0,UN12,15.84,,,,,,0.0,0,0,021,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
9857,7891149103102,SKOL LT 269ML SH C15 NPAL,22030000,0302103,,1102,UN15,10.0,UN15,362.0,,,,,,0.0,0,0,022,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
18311,7892840812881,"H2OH LIMONETO PET 1,5 SHRINK C/06 NPAL",22021000,0301001,,1102,UN6,4.0,UN6,139.92,,,,,,0.0,0,0,023,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
23224,7891991297431,SPATEN N LT SLEEK 350ML CX CART C 12,22030000,0302103,,1102,CX,1.0,CX,40.61,,,,,,0.0,0,0,024,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
12341,7891991298001,ESMERA DE GOIAS LATA 350ML SH C/12 NPAL,22030000,0302103,,1102,UN12,8.0,UN12,199.2,,,,,,0.0,0,0,025,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
32229,7891991002967,GUARANA CHP ANTARCTICA PET 600ML CX12 NPAL,22021000,0301001,,1102,cx01,2.0,cx01,79.92,,,,,,0.0,0,0,026,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
31205,7896445472181,"INDAIA AGUA MINERAL C/GAS GFA PET 1,5L FD C/6",22011000,0300600,,1102,UN6,2.0,UN6,30.0,,,,,,0.0,0,0,027,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,50,0.0,1.65,0.5,50,30.0,7.6,2.28,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
3556,7891991003162,SODA LIMONADA ANTARCTICA PET 2L CAIXA C/6,22021000,0301001,,1102,UN6,2.0,UN6,64.92,,,,,,0.0,0,0,028,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
9698,7891991010054,GUARANA CHP ANTARCTICA PET 1L CAIXA C/6 NOVA RIO,22021000,0301001,,1102,UN6,2.0,UN6,49.92,,,,,,0.0,0,0,029,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
1783,7891149103270,BRAHMA CHOPP LT 269ML SH C15 NPAL,22030000,0302103,,1910,UN15,50.0,UN15,1744.0,,,,,,0.0,0,0,030,,060,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240712095666000230550030002270871801311285,0,1,00,55,3,227087,01/07/2024,0,,,,,,,,,,,"2,66",,,,,,,"8135,87","0,00","0,00","0,00",,,,"2,16","9,91","0,00","8135,87"
3164,7898926458172,BEIJO MIX POTE 2LT NAPOLITANO,21050010,2300100,,1102,UN,2.0,UN,37.56,,,,,,0.0,0,0,001,,500,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,50,0.0,1.65,0.62,50,37.56,7.6,2.85,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240708730313000107550010000089381221381310,0,1,00,55,1,8938,01/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"423,06","0,00","0,00","0,00",,,,,,"0,00","423,06"
2678,7898926458141,BEIJO MIX POTE 2LT FLOCOS,21050010,2300100,,1102,UN,2.0,UN,37.56,,,,,,0.0,0,0,002,,500,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,50,0.0,1.65,0.62,50,37.56,7.6,2.85,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240708730313000107550010000089381221381310,0,1,00,55,1,8938,01/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"423,06","0,00","0,00","0,00",,,,,,"0,00","423,06"
3162,7898926458158,BEIJO MIX POTE 2LT COCO BRANCO,21050010,2300100,,1102,UN,2.0,UN,37.56,,,,,,0.0,0,0,003,,500,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,50,0.0,1.65,0.62,50,37.56,7.6,2.85,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240708730313000107550010000089381221381310,0,1,00,55,1,8938,01/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"423,06","0,00","0,00","0,00",,,,,,"0,00","423,06"
2668,7898926458387,"PRIMEIRO BEIJO NINHO TRUFADO 1,800LT",21050010,2300100,,1102,UN,6.0,UN,103.44,,,,,,0.0,0,0,004,,500,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,50,0.0,1.65,1.71,50,103.44,7.6,7.86,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240708730313000107550010000089381221381310,0,1,00,55,1,8938,01/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"423,06","0,00","0,00","0,00",,,,,,"0,00","423,06"
2665,7898926458370,"PRIMEIRO BEIJO CHOCOLATE C AVELA 1,800LT",21050010,2300100,,1102,UN,2.0,UN,34.5,,,,,,0.0,0,0,005,,500,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,50,0.0,1.65,0.57,50,34.5,7.6,2.62,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240708730313000107550010000089381221381310,0,1,00,55,1,8938,01/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"423,06","0,00","0,00","0,00",,,,,,"0,00","423,06"
10616,7898926458967,"BEIJO MIX 1,5 COOKIES",21050010,2300100,,1102,UN,2.0,UN,28.22,,,,,,0.0,0,0,006,,500,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,50,0.0,1.65,0.47,50,28.22,7.6,2.14,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240708730313000107550010000089381221381310,0,1,00,55,1,8938,01/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"423,06","0,00","0,00","0,00",,,,,,"0,00","423,06"
8570,7898926458790,"BEIJO MIX 1,5 NAPOLITANO",21050010,2300100,,1102,UN,2.0,UN,28.22,,,,,,0.0,0,0,007,,500,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,50,0.0,1.65,0.47,50,28.22,7.6,2.14,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240708730313000107550010000089381221381310,0,1,00,55,1,8938,01/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"423,06","0,00","0,00","0,00",,,,,,"0,00","423,06"
5728,7898926458875,SORV. ACAI 1 L C LEITINHO,21050010,2300100,,1102,UN,4.0,UN,78.44,,,,,,0.0,0,0,008,,500,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,50,0.0,1.65,1.29,50,78.44,7.6,5.96,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240708730313000107550010000089381221381310,0,1,00,55,1,8938,01/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"423,06","0,00","0,00","0,00",,,,,,"0,00","423,06"
15250,7898926458134,BEIJO MIX POTE 2LT CREME,21050010,2300100,,1102,UN,2.0,UN,37.56,,,,,,0.0,0,0,009,,500,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,50,0.0,1.65,0.62,50,37.56,7.6,2.85,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240708730313000107550010000089381221381310,0,1,00,55,1,8938,01/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"423,06","0,00","0,00","0,00",,,,,,"0,00","423,06"
64,7898040082468,COXA/SOB CONG BDJ 12X1,02071400,1708700,,1102,UN,12.0,UN,97.56,,,,,,0.0,0,0,001,,000,,97.56,"12,00",11.71,0,0,,0,0.0,0.0,50,0.0,1.65,1.61,50,97.56,7.6,7.41,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121035091343877025,0,1,00,55,1,12103509,02/07/2024,0,,,,,,,,,,,"934,75",,,,,,,"8388,14","0,00","0,00","312,96",,,,"106,21","489,22","0,00","8075,18"
